"CD_MATCH","NB_NUMERO","ID_JOUEUR","NB_TIR_ATTAQUE","NB_BUT_ATTAQUE","PCT_BUT_ATTAQUE","NB_POTEAU_ATTAQUE","PCT_POTEAU_ATTAQUE","NB_HORS_CADRE_ATTAQUE","PCT_HORS_CADRE_ATTAQUE","NB_TIR_ARRETES_ATTAQUE","PCT_TIR_ARRETES_ATTAQUE","NB_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","PCT_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","NB_TIR_ATTAQUE_BUT_VIDE","PCT_TIR_ATTAQUE_BUT_VIDE","NB_BUT_ATTAQUE_BUT_VIDE","PCT_BUT_ATTAQUE_BUT_VIDE","NB_POTEAU_ATTAQUE_BUT_VIDE","PCT_POTEAU_ATTAQUE_BUT_VIDE","NB_HORS_CADRE_ATTAQUE_BUT_VIDE","PCT_HORS_CADRE_ATTAQUE_BUT_VIDE","NB_TIR_ALL","NB_BUT_ALL","PCT_BUT_ALL","NB_POTEAU_ALL","PCT_POTEAU_ALL","NB_HORS_CADRE_ALL","PCT_HORS_CADRE_ALL","NB_TIR_ARRETES_ALL","PCT_TIR_ARRETES_ALL","PCT_ARRETS_ALL","NB_TIR_7M","NB_BUT_7M","PCT_BUT_7M","NB_POTEAU_7M","PCT_POTEAU_7M","NB_HORS_CADRE_7M","PCT_HORS_CADRE_7M","NB_TIR_ARRETES_7M","PCT_TIR_ARRETES_7M","PCT_ARRETS_7M","NB_TIR_JEU","NB_BUT_JEU","PCT_BUT_JEU","NB_POTEAU_JEU","PCT_POTEAU_JEU","NB_HORS_CADRE_JEU","PCT_HORS_CADRE_JEU","NB_TIR_ARRETES_JEU","PCT_TIR_ARRETES_JEU","PCT_ARRETS_JEU","NB_TIR_ATTAQUE_PLACEE","NB_BUT_ATTAQUE_PLACEE","PCT_BUT_ATTAQUE_PLACEE","NB_POTEAU_ATTAQUE_PLACEE","PCT_POTEAU_ATTAQUE_PLACEE","NB_HORS_CADRE_ATTAQUE_PLACEE","PCT_HORS_CADRE_ATTAQUE_PLACEE","NB_TIR_ARRETES_ATTAQUE_PLACEE","PCT_TIR_ARRETES_ATTAQUE_PLACEE","PCT_ARRETS_ATTAQUE_PLACEE","NB_TIR_CONTRE_ATTAQUE","NB_BUT_CONTRE_ATTAQUE","PCT_BUT_CONTRE_ATTAQUE","NB_POTEAU_CONTRE_ATTAQUE","PCT_POTEAU_CONTRE_ATTAQUE","NB_HORS_CADRE_CONTRE_ATTAQUE","PCT_HORS_CADRE_CONTRE_ATTAQUE","NB_TIR_ARRETES_CONTRE_ATTAQUE","PCT_TIR_ARRETES_CONTRE_ATTAQUE","PCT_ARRETS_CONTRE_ATTAQUE","NB_PDB_ATTAQUE","NB_BALLON_SORTI_ATTAQUE","PCT_BALLON_SORTI_ATTAQUE","NB_INTERCEPTION_ATTAQUE","PCT_INTERCEPTION_ATTAQUE","NB_PASSE_INCOMPLETE_ATTAQUE","PCT_PASSE_INCOMPLETE_ATTAQUE","NB_INTERCEPTION_DEFENSE","NB_FAUTE_DEFENSE","NB_2_MINUTES_DEFENSE","PCT_2_MINUTES_DEFENSE","NB_CARTON_JAUNE_DEFENSE","PCT_CARTON_JAUNE_DEFENSE","NB_CARTON_ROUGE_DEFENSE","PCT_CARTON_ROUGE_DEFENSE","NB_CARTON_BLEU_DEFENSE","NB_FAUTE_ATTAQUE","NB_2_MINUTES_ATTAQUE","PCT_2_MINUTES_ATTAQUE","NB_CARTON_JAUNE_ATTAQUE","PCT_CARTON_JAUNE_ATTAQUE","NB_CARTON_ROUGE_ATTAQUE","PCT_CARTON_ROUGE_ATTAQUE","NB_CARTON_BLEU_ATTAQUE","PCT_CARTON_BLEU_ATTAQUE","NB_PASSE_DEC","NB_HPI","NB_HPI_GOAL","NB_HPI_AUTRE","FG_SCHWENKER","TS_INSERT","TS_UPDATE"
FR-1-H_1_26_226,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,11,,,,,,0,,0.0,,3,,,,,,0,,0.0,,8,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_226,"00","19840108_MARJANOVIC_NEMANJA_FR-1-H_1_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,7,,,,,,1,,0.1,,2,,,,,,0,,0.0,,5,,,,,,1,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_226,"00","19890623_MANSUY-FEVRE_EMILE_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,18,,,,,,9,,0.3,,2,,,,,,0,,0.0,,16,,,,,,9,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_226,"00","19890823_CHEKHAR_ARNOLD_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_227,"00","19800425_PAGES_BRUNO_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18","2021-03-08 00:20:00"
FR-1-H_1_26_227,"00","19811226_GENTY_YANN_FR-1-H_1_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,20,,,,,,10,,0.4,,2,,,,,,1,,0.3,,16,,,,,,9,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_227,"00","19830728_MAGGAIEZ_MAROUENE_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,25,,,,,,16,,0.4,,0,,,,,,0,,,,25,,,,,,16,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_227,"00","19840331_LORENZELLI_FLAVIEN_FR-1-H_1_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,12,,,,,,7,,0.4,,2,,,,,,0,,0.0,,10,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_228,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_1_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_228,"00","19751211_KARABOUE_DAOUDA_FR-1-H_1_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,20,,,,,,18,,0.5,,3,,,,,,0,,0.0,,17,,,,,,18,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_228,"00","19790517_ANNONAY_PATRICE_FR-1-H_1_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,11,,,,,,3,,0.2,,2,,,,,,0,,0.0,,9,,,,,,3,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_228,"00","19880928_DAHL_MAGNUS_FR-1-H_1_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,24,,,,,,9,,0.3,,2,,,,,,1,,0.3,,20,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_229,"00","19751217_STOCHL_RICHARD_FR-1-H_1_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,13,,,,,,3,,0.2,,2,,,,,,0,,0.0,,11,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_229,"00","19780531_PLOQUIN_YOHANN_FR-1-H_1_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,14,,,,,,4,,0.2,,3,,,,,,0,,0.0,,11,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_229,"00","19790503_DJUKANOVIC_SLAVISA_FR-1-H_1_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,18,,,,,,5,,0.2,,2,,,,,,0,,0.0,,16,,,,,,5,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_229,"00","19850528_ROBIN_MICKAEL_FR-1-H_1_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,18,,,,,,8,,0.3,,2,,,,,,1,,0.3,,14,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_230,"00","19740316_POCUCA_DRAGAN_FR-1-H_1_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,9,,,,,,3,,0.3,,2,,,,,,0,,0.0,,7,,,,,,3,,0.3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_230,"00","19781021_MIAS_SEBASTIEN_FR-1-H_1_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,16,,,,,,9,,0.4,,4,,,,,,0,,0.0,,12,,,,,,9,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_230,"00","19840202_DUMOULIN_CYRIL_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,11,,,,,,5,,0.3,,0,,,,,,0,,,,11,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_26_230,"00","19840211_GRAHOVAC_NEBOJSA_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,14,,,,,,6,,0.3,,3,,,,,,1,,0.3,,9,,,,,,5,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_231,"00","19751211_KARABOUE_DAOUDA_FR-1-H_1_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,21,,,,,,5,,0.2,,2,,,,,,0,,0.0,,19,,,,,,5,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_231,"00","19840202_DUMOULIN_CYRIL_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,18,,,,,,11,,0.4,,1,,,,,,1,,0.5,,15,,,,,,10,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_231,"00","19840211_GRAHOVAC_NEBOJSA_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,6,,,,,,5,,0.5,,0,,,,,,0,,,,6,,,,,,5,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_231,"00","19900101_PARDIN_WESLEY_FR-1-H_1_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,13,,,,,,4,,0.3,,1,,,,,,2,,0.7,,8,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_232,"00","19761102_LEMONNE_NICOLAS_FR-1-H_1_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,20,,,,,,8,,0.3,,4,,,,,,0,,0.0,,16,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_232,"00","19811226_GENTY_YANN_FR-1-H_1_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,23,,,,,,15,,0.4,,3,,,,,,0,,0.0,,20,,,,,,15,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_232,"00","19840331_LORENZELLI_FLAVIEN_FR-1-H_1_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,3,,,,,,0,,0.0,,3,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_232,"00","19850202_GERVELAS_REMY_FR-1-H_1_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,7,,,,,,2,,0.2,,2,,,,,,0,,0.0,,5,,,,,,2,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_233,"00","19800425_PAGES_BRUNO_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18","2021-03-08 00:20:00"
FR-1-H_1_27_233,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,21,,,,,,11,,0.3,,2,,,,,,0,,0.0,,19,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_233,"00","19830728_MAGGAIEZ_MAROUENE_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,23,,,,,,15,,0.4,,3,,,,,,1,,0.3,,18,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_233,"00","19890623_MANSUY-FEVRE_EMILE_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,0.2,,2,,,,,,1,,0.3,,2,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_234,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_1_FR_DMHB_21000",,,,,,,,,,,,,,,,,,,,,16,,,,,,6,,0.4,,5,,,,,,3,,0.4,,5,,,,,,3,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_234,"00","19760426_KREISS_MATHIEU_FR-1-H_1_FR_DMHB_21000",,,,,,,,,,,,,,,,,,,,,17,,,,,,5,,0.2,,4,,,,,,0,,0.0,,13,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_234,"00","19840113_IDRISSI_YASSINE_FR-1-H_1_FR_SCTHB_37540",,,,,,,,,,,,,,,,,,,,,24,,,,,,9,,0.3,,5,,,,,,0,,0.0,,19,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_234,"00","19890614_BREEMEERSCH_GREGOIRE_FR-1-H_1_FR_SCTHB_37540",,,,,,,,,,,,,,,,,,,,,9,,,,,,0,,0.0,,2,,,,,,0,,0.0,,7,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_235,"00","19781206_SIFFERT_ARNAUD_FR-1-H_1_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,20,,,,,,13,,0.4,,2,,,,,,1,,0.3,,16,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_235,"00","19790517_ANNONAY_PATRICE_FR-1-H_1_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,20,,,,,,15,,0.5,,1,,,,,,1,,0.5,,17,,,,,,14,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_235,"00","19861216_GERARD_VINCENT_FR-1-H_1_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,9,,,,,,3,,0.3,,1,,,,,,0,,0.0,,8,,,,,,3,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_235,"00","19880928_DAHL_MAGNUS_FR-1-H_1_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,11,,,,,,1,,0.1,,1,,,,,,0,,0.0,,10,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_236,"00","19780531_PLOQUIN_YOHANN_FR-1-H_1_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,25,,,,,,13,,0.4,,1,,,,,,2,,0.7,,20,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_236,"00","19790503_DJUKANOVIC_SLAVISA_FR-1-H_1_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,10,,,,,,2,,0.2,,3,,,,,,0,,0.0,,7,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_236,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_1_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,20,,,,,,11,,0.4,,1,,,,,,1,,0.5,,17,,,,,,10,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_236,"00","19840108_MARJANOVIC_NEMANJA_FR-1-H_1_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,13,,,,,,5,,0.3,,0,,,,,,0,,,,13,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_237,"00","19740316_POCUCA_DRAGAN_FR-1-H_1_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,22,,,,,,3,,0.1,,3,,,,,,1,,0.3,,17,,,,,,2,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_237,"00","19751217_STOCHL_RICHARD_FR-1-H_1_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_237,"00","19781021_MIAS_SEBASTIEN_FR-1-H_1_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,15,,,,,,3,,0.2,,3,,,,,,0,,0.0,,12,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_27_237,"00","19850528_ROBIN_MICKAEL_FR-1-H_1_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,20,,,,,,18,,0.5,,3,,,,,,0,,0.0,,17,,,,,,18,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_238,"00","19761102_LEMONNE_NICOLAS_FR-1-H_1_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,13,,,,,,7,,0.4,,2,,,,,,2,,0.5,,7,,,,,,5,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_238,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,20,,,,,,12,,0.4,,3,,,,,,0,,0.0,,17,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_238,"00","19850202_GERVELAS_REMY_FR-1-H_1_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,12,,,,,,5,,0.3,,1,,,,,,0,,0.0,,11,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_238,"00","19890623_MANSUY-FEVRE_EMILE_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_238,"00","19890823_CHEKHAR_ARNOLD_FR-1-H_1_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_239,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_1_FR_DMHB_21000",,,,,,,,,,,,,,,,,,,,,22,,,,,,15,,0.4,,3,,,,,,0,,0.0,,19,,,,,,15,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_239,"00","19760426_KREISS_MATHIEU_FR-1-H_1_FR_DMHB_21000",,,,,,,,,,,,,,,,,,,,,7,,,,,,2,,0.2,,2,,,,,,0,,0.0,,5,,,,,,2,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_239,"00","19840202_DUMOULIN_CYRIL_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,13,,,,,,2,,0.1,,0,,,,,,0,,,,13,,,,,,2,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_239,"00","19840211_GRAHOVAC_NEBOJSA_FR-1-H_1_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,15,,,,,,5,,0.3,,2,,,,,,1,,0.3,,11,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_240,"00","19800425_PAGES_BRUNO_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,5,,,,,,2,,0.3,,1,,,,,,0,,0.0,,4,,,,,,2,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18","2021-03-08 00:20:00"
FR-1-H_1_28_240,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_1_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,16,,,,,,6,,0.3,,4,,,,,,0,,0.0,,12,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_240,"00","19830728_MAGGAIEZ_MAROUENE_FR-1-H_1_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,26,,,,,,15,,0.4,,3,,,,,,0,,0.0,,23,,,,,,15,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_240,"00","19840108_MARJANOVIC_NEMANJA_FR-1-H_1_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,15,,,,,,4,,0.2,,2,,,,,,0,,0.0,,13,,,,,,4,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_241,"00","19790517_ANNONAY_PATRICE_FR-1-H_1_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,12,,,,,,1,,0.1,,1,,,,,,0,,0.0,,11,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_1_28_241,"00","19811226_GENTY_YANN_FR-1-H_1_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,14,,,,,,4,,0.2,,2,,,,,,0,,0.0,,12,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
